tipo_dado,metrica,valor,nc,epochs,seed
real+synthetic,MAPE,31.312069296836853,40,200,123
real,R²,0.6496284008026123,40,250,123
real,MAE,1016.5899047851562,40,250,123
real,RMSE,1250.3531001281199,40,250,123
real,MAPE,31.65009319782257,40,250,123
synthetic,R²,0.6319723129272461,40,250,123
synthetic,MAE,1024.6446533203125,40,250,123
synthetic,RMSE,1281.4701030457168,40,250,123
synthetic,MAPE,35.448795557022095,40,250,123
real+synthetic,R²,0.6388764381408691,40,250,123
real+synthetic,MAE,1024.4302978515625,40,250,123
real+synthetic,RMSE,1269.393063633168,40,250,123
real+synthetic,MAPE,34.470781683921814,40,250,123
real,R²,0.3466362953186035,40,50,165
real,MAE,1257.095703125,40,50,165
real,RMSE,1707.4410677970704,40,50,165
real,MAPE,39.53969478607178,40,50,165
synthetic,R²,-0.24755918979644775,40,50,165
synthetic,MAE,1728.9393310546875,40,50,165
synthetic,RMSE,2359.3849834225866,40,50,165
synthetic,MAPE,45.41655778884888,40,50,165
real+synthetic,R²,0.521885871887207,40,50,165
real+synthetic,MAE,1163.8326416015625,40,50,165
real+synthetic,RMSE,1460.6091195114454,40,50,165
real+synthetic,MAPE,44.01258826255798,40,50,165
real,R²,-0.12484872341156006,40,80,165
real,MAE,1561.8861083984375,40,80,165
real,RMSE,2240.3468481465097,40,80,165
real,MAPE,40.94199538230896,40,80,165
synthetic,R²,0.45524710416793823,40,80,165
synthetic,MAE,1276.44091796875,40,80,165
synthetic,RMSE,1559.0785740301867,40,80,165
synthetic,MAPE,35.885944962501526,40,80,165
real+synthetic,R²,0.4038209915161133,40,80,165
real+synthetic,MAE,1288.7218017578125,40,80,165
real+synthetic,RMSE,1631.0098099030552,40,80,165
real+synthetic,MAPE,38.0185067653656,40,80,165
real,R²,0.5196776390075684,40,100,165
real,MAE,1188.2747802734375,40,100,165
real,RMSE,1463.9782272971138,40,100,165
real,MAPE,35.49070358276367,40,100,165
synthetic,R²,0.24364638328552246,40,100,165
synthetic,MAE,1290.6549072265625,40,100,165
synthetic,RMSE,1837.090974883933,40,100,165
synthetic,MAPE,40.75740575790405,40,100,165
real+synthetic,R²,0.640974760055542,40,100,165
real+synthetic,MAE,1023.7332763671875,40,100,165
real+synthetic,RMSE,1265.6997570514106,40,100,165
real+synthetic,MAPE,34.88175570964813,40,100,165
real,R²,0.6357814073562622,40,150,165
real,MAE,1030.2635498046875,40,150,165
real,RMSE,1274.8212619814592,40,150,165
real,MAPE,30.72468638420105,40,150,165
synthetic,R²,0.6414439678192139,40,150,165
synthetic,MAE,1006.74365234375,40,150,165
synthetic,RMSE,1264.872473809119,40,150,165
synthetic,MAPE,34.451475739479065,40,150,165
real+synthetic,R²,0.6247418522834778,40,150,165
real+synthetic,MAE,1045.1790771484375,40,150,165
real+synthetic,RMSE,1293.9970054061175,40,150,165
real+synthetic,MAPE,37.15975284576416,40,150,165
real,R²,0.6273386478424072,40,200,165
real,MAE,1043.425048828125,40,200,165
real,RMSE,1289.512020106831,40,200,165
real,MAPE,35.794878005981445,40,200,165
synthetic,R²,0.05102849006652832,40,200,165
synthetic,MAE,1452.1278076171875,40,200,165
synthetic,RMSE,2057.760433092249,40,200,165
synthetic,MAPE,39.66016173362732,40,200,165
real+synthetic,R²,0.16932785511016846,40,200,165
real+synthetic,MAE,1381.27587890625,40,200,165
real+synthetic,RMSE,1925.2318691523885,40,200,165
real+synthetic,MAPE,42.082977294921875,40,200,165
real,R²,0.6518423557281494,40,250,165
real,MAE,1007.1613159179688,40,250,165
real,RMSE,1246.3963554985228,40,250,165
real,MAPE,32.87338316440582,40,250,165
synthetic,R²,0.6395004987716675,40,250,165
synthetic,MAE,1037.75634765625,40,250,165
synthetic,RMSE,1268.2958054018786,40,250,165
synthetic,MAPE,34.17702913284302,40,250,165
real+synthetic,R²,0.4296687841415405,40,250,165
real+synthetic,MAE,1310.1766357421875,40,250,165
real+synthetic,RMSE,1595.2611071545623,40,250,165
real+synthetic,MAPE,37.42746710777283,40,250,165
real,R²,0.4228166937828064,40,50,208
real,MAE,1300.865478515625,40,50,208
real,RMSE,1604.815409945954,40,50,208
real,MAPE,35.103073716163635,40,50,208
synthetic,R²,0.6218869090080261,40,50,208
synthetic,MAE,1046.8671875,40,50,208
synthetic,RMSE,1298.9100719449364,40,50,208
synthetic,MAPE,32.402461767196655,40,50,208
real+synthetic,R²,-0.19013571739196777,40,50,208
real+synthetic,MAE,1959.2855224609375,40,50,208
real+synthetic,RMSE,2304.4457034176353,40,50,208
real+synthetic,MAPE,43.946608901023865,40,50,208
real,R²,0.3069545030593872,40,80,208
real,MAE,1452.1968994140625,40,80,208
real,RMSE,1758.5272246968484,40,80,208
real,MAPE,37.35361397266388,40,80,208
synthetic,R²,0.5520859360694885,40,80,208
synthetic,MAE,1164.4794921875,40,80,208
