tipo_dado,metrica,valor,nc,epochs,seed
real,MAE,1012.7750244140625,27,150,2591
real,RMSE,1252.0559092947885,27,150,2591
real,MAPE,33.614301681518555,27,150,2591
synthetic,R²,0.5642752051353455,27,150,2591
synthetic,MAE,1113.1661376953125,27,150,2591
synthetic,RMSE,1394.3582305132352,27,150,2591
synthetic,MAPE,42.11079478263855,27,150,2591
real+synthetic,R²,0.4147303104400635,27,150,2591
real+synthetic,MAE,1229.8350830078125,27,150,2591
real+synthetic,RMSE,1616.0181001461585,27,150,2591
real+synthetic,MAPE,32.8946977853775,27,150,2591
real,R²,0.4602794647216797,27,100,2636
real,MAE,1180.6610107421875,27,100,2636
real,RMSE,1551.8605768560526,27,100,2636
real,MAPE,39.331552386283875,27,100,2636
synthetic,R²,0.6353726983070374,27,100,2636
synthetic,MAE,1018.2608032226562,27,100,2636
synthetic,RMSE,1275.5362597746878,27,100,2636
synthetic,MAPE,35.284146666526794,27,100,2636
real+synthetic,R²,0.53626948595047,27,100,2636
real+synthetic,MAE,1169.860595703125,27,100,2636
real+synthetic,RMSE,1438.470802623397,27,100,2636
real+synthetic,MAPE,31.126803159713745,27,100,2636
real,R²,0.6414127945899963,27,150,2636
real,MAE,1014.5503540039062,27,150,2636
real,RMSE,1264.9274682763435,27,150,2636
real,MAPE,31.71146810054779,27,150,2636
synthetic,R²,0.6209378838539124,27,150,2636
synthetic,MAE,1060.51171875,27,150,2636
synthetic,RMSE,1300.5391189810477,27,150,2636
synthetic,MAPE,31.19601309299469,27,150,2636
real+synthetic,R²,0.4256625175476074,27,150,2636
real+synthetic,MAE,1171.419921875,27,150,2636
real+synthetic,RMSE,1600.8543031769007,27,150,2636
real+synthetic,MAPE,42.33512282371521,27,150,2636
real,R²,0.6345632672309875,27,100,2682
real,MAE,982.249755859375,27,100,2682
real,RMSE,1276.951252006121,27,100,2682
real,MAPE,34.92501974105835,27,100,2682
synthetic,R²,0.5831177234649658,27,100,2682
synthetic,MAE,1092.97802734375,27,100,2682
synthetic,RMSE,1363.8760940789307,27,100,2682
synthetic,MAPE,33.22660028934479,27,100,2682
real+synthetic,R²,0.5571630597114563,27,100,2682
real+synthetic,MAE,1147.2762451171875,27,100,2682
real+synthetic,RMSE,1405.6919114798948,27,100,2682
real+synthetic,MAPE,36.23099625110626,27,100,2682
real,R²,0.47107255458831787,27,150,2682
real,MAE,1130.4814453125,27,150,2682
real,RMSE,1536.2654393040286,27,150,2682
real,MAPE,41.06309711933136,27,150,2682
synthetic,R²,0.4034256339073181,27,150,2682
synthetic,MAE,1198.810546875,27,150,2682
synthetic,RMSE,1631.550489565064,27,150,2682
synthetic,MAPE,40.780386328697205,27,150,2682
real+synthetic,R²,0.6234222650527954,27,150,2682
real+synthetic,MAE,1062.03515625,27,150,2682
real+synthetic,RMSE,1296.2701300269168,27,150,2682
real+synthetic,MAPE,32.5128436088562,27,150,2682
real,R²,0.21835172176361084,29,100,2711
real,MAE,1484.9007568359375,29,100,2711
real,RMSE,1867.5571611064545,29,100,2711
real,MAPE,37.067484855651855,29,100,2711
synthetic,R²,0.5402637720108032,29,100,2711
synthetic,MAE,1175.07958984375,29,100,2711
synthetic,RMSE,1432.2624148528091,29,100,2711
synthetic,MAPE,36.26382052898407,29,100,2711
real+synthetic,R²,0.5608611106872559,29,100,2711
real+synthetic,MAE,1164.8582763671875,29,100,2711
real+synthetic,RMSE,1399.8101657010495,29,100,2711
real+synthetic,MAPE,30.26984930038452,29,100,2711
real,R²,0.621343731880188,29,150,2711
real,MAE,1062.67431640625,29,150,2711
real,RMSE,1299.8426827889596,29,150,2711
real,MAPE,29.75565493106842,29,150,2711
synthetic,R²,0.5072931051254272,29,150,2711
synthetic,MAE,1134.0035400390625,29,150,2711
synthetic,RMSE,1482.7315164924498,29,150,2711
synthetic,MAPE,38.446155190467834,29,150,2711
real+synthetic,R²,0.6342020034790039,29,150,2711
real+synthetic,MAE,1032.1868896484375,29,150,2711
real+synthetic,RMSE,1277.582238057496,29,150,2711
real+synthetic,MAPE,36.099472641944885,29,150,2711
real,R²,0.6063846349716187,29,100,2741
real,MAE,1035.6168212890625,29,100,2741
real,RMSE,1325.2696423747132,29,100,2741
real,MAPE,39.88075852394104,29,100,2741
synthetic,R²,-0.19153237342834473,29,100,2741
synthetic,MAE,1781.2178955078125,29,100,2741
synthetic,RMSE,2305.7973675065205,29,100,2741
synthetic,MAPE,43.46481263637543,29,100,2741
real+synthetic,R²,0.5783296227455139,29,100,2741
real+synthetic,MAE,1115.0716552734375,29,100,2741
real+synthetic,RMSE,1371.68618860146,29,100,2741
real+synthetic,MAPE,37.35935389995575,29,100,2741
real,R²,0.6244362592697144,29,150,2741
real,MAE,1045.939208984375,29,150,2741
real,RMSE,1294.5238506879664,29,150,2741
real,MAPE,37.69889771938324,29,150,2741
synthetic,R²,0.24889874458312988,29,150,2741
synthetic,MAE,1409.6177978515625,29,150,2741
synthetic,RMSE,1830.701163489006,29,150,2741
synthetic,MAPE,39.536261558532715,29,150,2741
real+synthetic,R²,0.5976529121398926,29,150,2741
real+synthetic,MAE,1001.244384765625,29,150,2741
real+synthetic,RMSE,1339.8884748366186,29,150,2741
real+synthetic,MAPE,39.40965533256531,29,150,2741
real,R²,0.5127972364425659,29,100,2772
real,MAE,1199.4705810546875,29,100,2772
real,RMSE,1474.4264138979606,29,100,2772
real,MAPE,45.278507471084595,29,100,2772
synthetic,R²,0.55698561668396,29,100,2772
synthetic,MAE,1152.08544921875,29,100,2772
synthetic,RMSE,1405.973461698335,29,100,2772
synthetic,MAPE,31.312641501426697,29,100,2772
real+synthetic,R²,0.2850176692008972,29,100,2772
real+synthetic,MAE,1403.2457275390625,29,100,2772
real+synthetic,RMSE,1786.1415117509587,29,100,2772
real+synthetic,MAPE,36.336979269981384,29,100,2772
real,R²,0.6022548675537109,29,150,2772
real,MAE,1052.0836181640625,29,150,2772
real,RMSE,1332.2038132357977,29,150,2772
real,MAPE,39.855560660362244,29,150,2772
synthetic,R²,0.4829130172729492,29,150,2772
synthetic,MAE,1223.7635498046875,29,150,2772
synthetic,RMSE,1518.972926026004,29,150,2772
synthetic,MAPE,34.10111665725708,29,150,2772
real+synthetic,R²,0.6484469175338745,29,150,2772
real+synthetic,MAE,997.5264282226562,29,150,2772
real+synthetic,RMSE,1252.4594803824994,29,150,2772
real+synthetic,MAPE,33.33265781402588,29,150,2772
real,R²,0.6406455636024475,29,100,2804
real,MAE,1031.158447265625,29,100,2804
real,RMSE,1266.2799354803028,29,100,2804
real,MAPE,32.78388977050781,29,100,2804
synthetic,R²,0.6142407655715942,29,100,2804
synthetic,MAE,1049.1239013671875,29,100,2804
synthetic,RMSE,1311.9774197752033,29,100,2804
synthetic,MAPE,38.15659582614899,29,100,2804
real+synthetic,R²,0.552287220954895,29,100,2804
real+synthetic,MAE,1148.8834228515625,29,100,2804
real+synthetic,RMSE,1413.4093533014418,29,100,2804
real+synthetic,MAPE,31.9600909948349,29,100,2804
real,R²,0.613855242729187,29,150,2804
real,MAE,1058.2833251953125,29,150,2804
real,RMSE,1312.6329456477922,29,150,2804
real,MAPE,37.44421303272247,29,150,2804
synthetic,R²,0.6324105858802795,29,150,2804
synthetic,MAE,1019.7997436523438,29,150,2804
synthetic,RMSE,1280.7068360870103,29,150,2804
synthetic,MAPE,36.647239327430725,29,150,2804
real+synthetic,R²,0.6227820515632629,29,150,2804
real+synthetic,MAE,1042.444091796875,29,150,2804
real+synthetic,RMSE,1297.371621779974,29,150,2804
real+synthetic,MAPE,35.0070595741272,29,150,2804
real,R²,0.5861743688583374,29,100,2837
real,MAE,1062.8004150390625,29,100,2837
real,RMSE,1358.8669452893466,29,100,2837
real,MAPE,40.4153972864151,29,100,2837
synthetic,R²,0.5789921283721924,29,100,2837
synthetic,MAE,1115.9122314453125,29,100,2837
synthetic,RMSE,1370.6082591316892,29,100,2837
synthetic,MAPE,36.02499961853027,29,100,2837
real+synthetic,R²,0.613323450088501,29,100,2837
real+synthetic,MAE,1062.340087890625,29,100,2837
real+synthetic,RMSE,1313.53644791456,29,100,2837
real+synthetic,MAPE,36.39146089553833,29,100,2837
real,R²,0.48916637897491455,29,150,2837
real,MAE,1219.09619140625,29,150,2837
real,RMSE,1509.7601630722677,29,150,2837
real,MAPE,37.23180592060089,29,150,2837
synthetic,R²,0.5322840213775635,29,150,2837
synthetic,MAE,1164.490966796875,29,150,2837
synthetic,RMSE,1444.6390120026524,29,150,2837
synthetic,MAPE,35.07407605648041,29,150,2837
real+synthetic,R²,0.11453485488891602,29,150,2837
real+synthetic,MAE,1475.246826171875,29,150,2837
real+synthetic,RMSE,1987.7142651799832,29,150,2837
real+synthetic,MAPE,41.3260817527771,29,150,2837
real,R²,0.5826317071914673,29,100,2871
real,MAE,1117.168212890625,29,100,2871
real,RMSE,1364.6709768292135,29,100,2871
real,MAPE,36.152419447898865,29,100,2871
synthetic,R²,0.49635231494903564,29,100,2871
synthetic,MAE,1116.2325439453125,29,100,2871
synthetic,RMSE,1499.103565468377,29,100,2871
synthetic,MAPE,37.537020444869995,29,100,2871
real+synthetic,R²,0.5256623029708862,29,100,2871
real+synthetic,MAE,1228.21435546875,29,100,2871
real+synthetic,RMSE,1454.8293714384515,29,100,2871
real+synthetic,MAPE,42.156535387039185,29,100,2871
real,R²,0.6092391610145569,29,150,2871
real,MAE,1078.317138671875,29,150,2871
real,RMSE,1320.4554138629596,29,150,2871
real,MAPE,35.05082428455353,29,150,2871
synthetic,R²,0.6303280591964722,29,150,2871
synthetic,MAE,1024.0740966796875,29,150,2871
synthetic,RMSE,1284.3294943276821,29,150,2871
synthetic,MAPE,33.0293208360672,29,150,2871
real+synthetic,R²,0.5650300979614258,29,150,2871
real+synthetic,MAE,1131.110107421875,29,150,2871
real+synthetic,RMSE,1393.1498932275738,29,150,2871
real+synthetic,MAPE,37.060269713401794,29,150,2871
real,R²,0.5960776209831238,29,100,2906
real,MAE,1093.8253173828125,29,100,2906
real,RMSE,1342.5089385177291,29,100,2906
real,MAPE,34.4073086977005,29,100,2906
synthetic,R²,0.5696697235107422,29,100,2906
synthetic,MAE,1070.3167724609375,29,100,2906
synthetic,RMSE,1385.6998231940422,29,100,2906
synthetic,MAPE,39.30131494998932,29,100,2906
real+synthetic,R²,0.5938928127288818,29,100,2906
real+synthetic,MAE,1085.931884765625,29,100,2906
real+synthetic,RMSE,1346.1347443699683,29,100,2906
real+synthetic,MAPE,37.28102445602417,29,100,2906
real,R²,0.6500613689422607,29,150,2906
real,MAE,1008.1278686523438,29,150,2906
real,RMSE,1249.5803295506855,29,150,2906
real,MAPE,32.60607719421387,29,150,2906
synthetic,R²,-0.29200708866119385,29,150,2906
synthetic,MAE,1656.1158447265625,29,150,2906
synthetic,RMSE,2401.0470632621928,29,150,2906
synthetic,MAPE,43.33118200302124,29,150,2906
real+synthetic,R²,0.6071926355361938,29,150,2906
real+synthetic,MAE,1058.21728515625,29,150,2906
real+synthetic,RMSE,1323.908607117576,29,150,2906
real+synthetic,MAPE,38.842520117759705,29,150,2906
real,R²,0.6102800965309143,29,100,2942
real,MAE,1085.04736328125,29,100,2942
real,RMSE,1318.695472806364,29,100,2942
real,MAPE,35.87464988231659,29,100,2942
synthetic,R²,0.5511975288391113,29,100,2942
synthetic,MAE,1159.1322021484375,29,100,2942
synthetic,RMSE,1415.1283952348635,29,100,2942
synthetic,MAPE,33.15170109272003,29,100,2942
real+synthetic,R²,0.6252782940864563,29,100,2942
real+synthetic,MAE,1047.5574951171875,29,100,2942
real+synthetic,RMSE,1293.0718270846364,29,100,2942
real+synthetic,MAPE,35.514578223228455,29,100,2942
real,R²,0.4083425998687744,29,150,2942
real,MAE,1217.2781982421875,29,150,2942
real,RMSE,1624.8129892390693,29,150,2942
real,MAPE,37.09943890571594,29,150,2942
synthetic,R²,0.44298243522644043,29,150,2942
synthetic,MAE,1272.56982421875,29,150,2942
synthetic,RMSE,1576.5315569312274,29,150,2942
synthetic,MAPE,33.92648696899414,29,150,2942
real+synthetic,R²,0.32225364446640015,29,150,2942
real+synthetic,MAE,1289.77880859375,29,150,2942
real+synthetic,RMSE,1739.0089131456457,29,150,2942
real+synthetic,MAPE,43.445879220962524,29,150,2942
real,R²,0.4734076261520386,29,100,2979
real,MAE,1195.158447265625,29,100,2979
real,RMSE,1532.8705914068546,29,100,2979
real,MAPE,44.792187213897705,29,100,2979
synthetic,R²,-0.24372386932373047,29,100,2979
synthetic,MAE,1750.480224609375,29,100,2979
synthetic,RMSE,2355.7555051405484,29,100,2979
synthetic,MAPE,44.65867280960083,29,100,2979
real+synthetic,R²,0.6196529865264893,29,100,2979
real+synthetic,MAE,989.7662353515625,29,100,2979
real+synthetic,RMSE,1302.7414363564244,29,100,2979
real+synthetic,MAPE,36.64211630821228,29,100,2979
real,R²,0.5879485607147217,29,150,2979
real,MAE,1107.8238525390625,29,150,2979
real,RMSE,1355.950773442753,29,150,2979
real,MAPE,37.03396022319794,29,150,2979
synthetic,R²,0.5976648330688477,29,150,2979
synthetic,MAE,1076.7626953125,29,150,2979
synthetic,RMSE,1339.8685569860947,29,150,2979
synthetic,MAPE,33.12433958053589,29,150,2979
real+synthetic,R²,0.6355289220809937,29,150,2979
real+synthetic,MAE,1020.4620361328125,29,150,2979
real+synthetic,RMSE,1275.2629630785957,29,150,2979
real+synthetic,MAPE,35.51971912384033,29,150,2979
real,R²,0.6300218105316162,29,100,3017
real,MAE,1050.809814453125,29,100,3017
real,RMSE,1284.8613252020625,29,100,3017
real,MAPE,30.052047967910767,29,100,3017
synthetic,R²,0.5490003824234009,29,100,3017
synthetic,MAE,1152.451171875,29,100,3017
synthetic,RMSE,1418.5880304020613,29,100,3017
synthetic,MAPE,30.9429794549942,29,100,3017
real+synthetic,R²,0.4487689137458801,29,100,3017
real+synthetic,MAE,1231.01171875,29,100,3017
real+synthetic,RMSE,1568.3213956329232,29,100,3017
real+synthetic,MAPE,38.68481516838074,29,100,3017
real,R²,0.4968821406364441,29,150,3017
real,MAE,1213.3175048828125,29,150,3017
real,RMSE,1498.314886797832,29,150,3017
real,MAPE,39.09481465816498,29,150,3017
synthetic,R²,0.5991994142532349,29,150,3017
synthetic,MAE,1089.921875,29,150,3017
synthetic,RMSE,1337.310921214659,29,150,3017
synthetic,MAPE,33.05681645870209,29,150,3017
real+synthetic,R²,0.4723266363143921,29,150,3017
real+synthetic,MAE,1152.548583984375,29,150,3017
real+synthetic,RMSE,1534.4432214976218,29,150,3017
real+synthetic,MAPE,38.25598955154419,29,150,3017
real,R²,0.6432499885559082,29,100,3056
real,MAE,1010.60107421875,29,100,3056
real,RMSE,1261.6830029765797,29,100,3056
real,MAPE,33.96388590335846,29,100,3056
synthetic,R²,0.466131329536438,29,100,3056
synthetic,MAE,1149.875,29,100,3056
synthetic,RMSE,1543.4246823217516,29,100,3056
synthetic,MAPE,38.7619286775589,29,100,3056
real+synthetic,R²,0.4290265440940857,29,100,3056
real+synthetic,MAE,1237.813720703125,29,100,3056
real+synthetic,RMSE,1596.1590616226192,29,100,3056
real+synthetic,MAPE,38.68538439273834,29,100,3056
real,R²,0.4840760827064514,29,150,3056
real,MAE,1057.560546875,29,150,3056
real,RMSE,1517.2635730155787,29,150,3056
real,MAPE,40.1808500289917,29,150,3056
synthetic,R²,0.6383111476898193,29,150,3056
synthetic,MAE,1025.4010009765625,29,150,3056
synthetic,RMSE,1270.3863093563311,29,150,3056
synthetic,MAPE,31.20126724243164,29,150,3056
real+synthetic,R²,0.09944850206375122,29,150,3056
real+synthetic,MAE,1355.0478515625,29,150,3056
real+synthetic,RMSE,2004.5758903069745,29,150,3056
real+synthetic,MAPE,39.57547843456268,29,150,3056
real,R²,0.577971339225769,29,100,3096
real,MAE,1122.36083984375,29,100,3096
real,RMSE,1372.2688329915534,29,100,3096
real,MAPE,33.767032623291016,29,100,3096
synthetic,R²,0.5757154226303101,29,100,3096
synthetic,MAE,1117.6339111328125,29,100,3096
synthetic,RMSE,1375.9315480793366,29,100,3096
synthetic,MAPE,37.982967495918274,29,100,3096
real+synthetic,R²,0.38662952184677124,29,100,3096
real+synthetic,MAE,1313.2867431640625,29,100,3096
real+synthetic,RMSE,1654.3586370554601,29,100,3096
real+synthetic,MAPE,39.30383026599884,29,100,3096
real,R²,0.5835075378417969,29,150,3096
real,MAE,1086.3507080078125,29,150,3096
real,RMSE,1363.238377907547,29,150,3096
real,MAPE,39.64782655239105,29,150,3096
synthetic,R²,0.6231823563575745,29,150,3096
synthetic,MAE,1044.7823486328125,29,150,3096
synthetic,RMSE,1296.6830761600925,29,150,3096
synthetic,MAPE,37.80362010002136,29,150,3096
real+synthetic,R²,0.057879865169525146,29,150,3096
real+synthetic,MAE,1455.59521484375,29,150,3096
real+synthetic,RMSE,2050.3186337737848,29,150,3096
real+synthetic,MAPE,39.530181884765625,29,150,3096
real,R²,0.4662953019142151,29,100,3137
real,MAE,1089.2054443359375,29,100,3137
real,RMSE,1543.1876911121342,29,100,3137
real,MAPE,39.24348056316376,29,100,3137
synthetic,R²,0.347634494304657,29,100,3137
synthetic,MAE,1367.2386474609375,29,100,3137
synthetic,RMSE,1706.1362782614992,29,100,3137
synthetic,MAPE,35.46178638935089,29,100,3137
real+synthetic,R²,0.39370399713516235,29,100,3137
real+synthetic,MAE,1306.8348388671875,29,100,3137
real+synthetic,RMSE,1644.7904881777497,29,100,3137
real+synthetic,MAPE,36.59318685531616,29,100,3137
real,R²,0.6294835805892944,29,150,3137
real,MAE,1043.4061279296875,29,150,3137
real,RMSE,1285.7956194512408,29,150,3137
real,MAPE,36.36143505573273,29,150,3137
synthetic,R²,0.6048475503921509,29,150,3137
synthetic,MAE,1080.010498046875,29,150,3137
synthetic,RMSE,1327.8546607215717,29,150,3137
synthetic,MAPE,35.38837134838104,29,150,3137
real+synthetic,R²,0.4537370204925537,29,150,3137
real+synthetic,MAE,1170.15234375,29,150,3137
real+synthetic,RMSE,1561.2379703299557,29,150,3137
real+synthetic,MAPE,39.25415575504303,29,150,3137
real,R²,0.6208459734916687,29,100,3179
real,MAE,1030.9005126953125,29,100,3179
real,RMSE,1300.6967363686279,29,100,3179
real,MAPE,34.53928530216217,29,100,3179
synthetic,R²,0.599781334400177,29,100,3179
synthetic,MAE,1094.64990234375,29,100,3179
synthetic,RMSE,1336.3397771525024,29,100,3179
synthetic,MAPE,34.49215888977051,29,100,3179
real+synthetic,R²,0.18441563844680786,29,100,3179
real+synthetic,MAE,1479.6656494140625,29,100,3179
real+synthetic,RMSE,1907.6674238451524,29,100,3179
real+synthetic,MAPE,37.92591989040375,29,100,3179
real,R²,0.5387157797813416,29,150,3179
real,MAE,1158.5155029296875,29,150,3179
real,RMSE,1434.6716958942209,29,150,3179
real,MAPE,41.03242754936218,29,150,3179
synthetic,R²,0.565527617931366,29,150,3179
synthetic,MAE,1135.4434814453125,29,150,3179
synthetic,RMSE,1392.3528198700212,29,150,3179
synthetic,MAPE,36.15421652793884,29,150,3179
real+synthetic,R²,0.36116594076156616,29,150,3179
real+synthetic,MAE,1294.13134765625,29,150,3179
real+synthetic,RMSE,1688.349045665617,29,150,3179
real+synthetic,MAPE,42.60384142398834,29,150,3179
real,R²,0.6133773326873779,29,100,3222
real,MAE,1046.98388671875,29,100,3222
real,RMSE,1313.4449931382737,29,100,3222
real,MAPE,39.15770351886749,29,100,3222
synthetic,R²,0.49783796072006226,29,100,3222
synthetic,MAE,1192.0885009765625,29,100,3222
synthetic,RMSE,1496.890944591489,29,100,3222
synthetic,MAPE,40.85853397846222,29,100,3222
real+synthetic,R²,0.4662773013114929,29,100,3222
real+synthetic,MAE,1145.43798828125,29,100,3222
real+synthetic,RMSE,1543.2136922668876,29,100,3222
real+synthetic,MAPE,41.49638116359711,29,100,3222
real,R²,0.6493921279907227,29,150,3222
real,MAE,1004.648681640625,29,150,3222
real,RMSE,1250.774659960778,29,150,3222
real,MAPE,34.187254309654236,29,150,3222
synthetic,R²,0.6161412000656128,29,150,3222
synthetic,MAE,1038.542724609375,29,150,3222
synthetic,RMSE,1308.7417143959308,29,150,3222
synthetic,MAPE,37.45007514953613,29,150,3222
real+synthetic,R²,0.6445320248603821,29,150,3222
real+synthetic,MAE,1033.94091796875,29,150,3222
real+synthetic,RMSE,1259.4138517580311,29,150,3222
real+synthetic,MAPE,31.502598524093628,29,150,3222
real,R²,0.46580642461776733,29,100,3266
real,MAE,1240.3929443359375,29,100,3266
real,RMSE,1543.894264514251,29,100,3266
real,MAPE,32.76772201061249,29,100,3266
synthetic,R²,0.41731154918670654,29,100,3266
synthetic,MAE,1189.7398681640625,29,100,3266
synthetic,RMSE,1612.450619398932,29,100,3266
synthetic,MAPE,40.62272906303406,29,100,3266
real+synthetic,R²,0.44151216745376587,29,100,3266
real+synthetic,MAE,1287.7547607421875,29,100,3266
real+synthetic,RMSE,1578.6107816684896,29,100,3266
real+synthetic,MAPE,33.36775600910187,29,100,3266
real,R²,0.33866482973098755,29,150,3266
real,MAE,1358.50048828125,29,150,3266
real,RMSE,1717.8254422379475,29,150,3266
real,MAPE,35.97365617752075,29,150,3266
synthetic,R²,0.540263295173645,29,150,3266
synthetic,MAE,1110.7554931640625,29,150,3266
synthetic,RMSE,1432.2631566859493,29,150,3266
synthetic,MAPE,40.41723310947418,29,150,3266
real+synthetic,R²,0.6422666311264038,29,150,3266
real+synthetic,MAE,1010.751708984375,29,150,3266
real+synthetic,RMSE,1263.4205554762832,29,150,3266
real+synthetic,MAPE,34.583085775375366,29,150,3266
real,R²,0.6231253147125244,29,100,3311
real,MAE,1061.810546875,29,100,3311
real,RMSE,1296.7812556479987,29,100,3311
real,MAPE,29.287341237068176,29,100,3311
synthetic,R²,0.6031540632247925,29,100,3311
synthetic,MAE,1086.515869140625,29,100,3311
synthetic,RMSE,1330.6970447851756,29,100,3311
synthetic,MAPE,33.51917266845703,29,100,3311
real+synthetic,R²,0.4965648055076599,29,100,3311
real+synthetic,MAE,1220.097412109375,29,100,3311
real+synthetic,RMSE,1498.7872597536984,29,100,3311
real+synthetic,MAPE,32.15358555316925,29,100,3311
real,R²,0.3927403688430786,29,150,3311
real,MAE,1315.98291015625,29,150,3311
real,RMSE,1646.0970506018168,29,150,3311
real,MAPE,34.54349935054779,29,150,3311
synthetic,R²,0.3521748185157776,29,150,3311
synthetic,MAE,1372.8084716796875,29,150,3311
synthetic,RMSE,1700.1887395227625,29,150,3311
synthetic,MAPE,39.54857289791107,29,150,3311
real+synthetic,R²,0.40917491912841797,29,150,3311
real+synthetic,MAE,1360.6173095703125,29,150,3311
real+synthetic,RMSE,1623.6696862354731,29,150,3311
real+synthetic,MAPE,35.1825475692749,29,150,3311
real,R²,0.5894508361816406,29,100,3357
real,MAE,1096.6461181640625,29,100,3357
real,RMSE,1353.4767729813468,29,100,3357
real,MAPE,38.571155071258545,29,100,3357
synthetic,R²,0.6309389472007751,29,100,3357
synthetic,MAE,1012.4429321289062,29,100,3357
synthetic,RMSE,1283.2678987647123,29,100,3357
synthetic,MAPE,36.506131291389465,29,100,3357
real+synthetic,R²,0.6040828227996826,29,100,3357
real+synthetic,MAE,1087.110107421875,29,100,3357
real+synthetic,RMSE,1329.1389129808817,29,100,3357
real+synthetic,MAPE,32.3492556810379,29,100,3357
real,R²,0.6263290643692017,29,150,3357
real,MAE,1036.2266845703125,29,150,3357
real,RMSE,1291.257623404408,29,150,3357
real,MAPE,37.42009103298187,29,150,3357
synthetic,R²,0.5983825325965881,29,150,3357
synthetic,MAE,1081.3485107421875,29,150,3357
synthetic,RMSE,1338.673037003435,29,150,3357
synthetic,MAPE,37.3157799243927,29,150,3357
real+synthetic,R²,0.6006461381912231,29,150,3357
real+synthetic,MAE,1083.878662109375,29,150,3357
real+synthetic,RMSE,1334.8951737870657,29,150,3357
real+synthetic,MAPE,29.567474126815796,29,150,3357
real,R²,0.5353596210479736,29,100,3404
real,MAE,1167.6136474609375,29,100,3404
real,RMSE,1439.8813753222867,29,100,3404
real,MAPE,31.88856542110443,29,100,3404
synthetic,R²,0.5995756983757019,29,100,3404
synthetic,MAE,1063.562744140625,29,100,3404
synthetic,RMSE,1336.68302151258,29,100,3404
synthetic,MAPE,39.41841125488281,29,100,3404
real+synthetic,R²,0.5035243034362793,29,100,3404
real+synthetic,MAE,1198.064697265625,29,100,3404
real+synthetic,RMSE,1488.391665523561,29,100,3404
real+synthetic,MAPE,33.376458287239075,29,100,3404
real,R²,0.6086792945861816,29,150,3404
real,MAE,1057.6270751953125,29,150,3404
real,RMSE,1321.4010083997969,29,150,3404
real,MAPE,39.50711488723755,29,150,3404
synthetic,R²,0.6348758935928345,29,150,3404
synthetic,MAE,1002.7080078125,29,150,3404
synthetic,RMSE,1276.4049612094118,29,150,3404
synthetic,MAPE,36.52784824371338,29,150,3404
real+synthetic,R²,0.44201403856277466,29,150,3404
real+synthetic,MAE,1261.08056640625,29,150,3404
real+synthetic,RMSE,1577.9013752449803,29,150,3404
real+synthetic,MAPE,35.975900292396545,29,150,3404
real,R²,0.4493929147720337,29,100,3452
real,MAE,1278.28125,29,100,3452
real,RMSE,1567.433491411996,29,100,3452
real,MAPE,34.16253328323364,29,100,3452
synthetic,R²,0.5956851840019226,29,100,3452
synthetic,MAE,1111.1326904296875,29,100,3452
synthetic,RMSE,1343.1609173885308,29,100,3452
synthetic,MAPE,34.09588038921356,29,100,3452
real+synthetic,R²,-0.09796142578125,29,100,3452
real+synthetic,MAE,1684.162109375,29,100,3452
real+synthetic,RMSE,2213.4094740919495,29,100,3452
real+synthetic,MAPE,42.07023084163666,29,100,3452
real,R²,0.6337831616401672,29,150,3452
real,MAE,986.2491455078125,29,150,3452
real,RMSE,1278.3134885465302,29,150,3452
real,MAPE,36.68411374092102,29,150,3452
synthetic,R²,0.3760632276535034,29,150,3452
synthetic,MAE,1384.857421875,29,150,3452
synthetic,RMSE,1668.547272330035,29,150,3452
synthetic,MAPE,34.61391627788544,29,150,3452
real+synthetic,R²,0.5878473520278931,29,150,3452
real+synthetic,MAE,1026.6363525390625,29,150,3452
real+synthetic,RMSE,1356.1172976553319,29,150,3452
real+synthetic,MAPE,37.54699528217316,29,150,3452
real,R²,-0.15969324111938477,35,100,3487
real,MAE,1734.3656005859375,35,100,3487
real,RMSE,2274.7820774746756,35,100,3487
real,MAPE,42.7579790353775,35,100,3487
synthetic,R²,0.5190420150756836,35,100,3487
synthetic,MAE,1163.531005859375,35,100,3487
synthetic,RMSE,1464.9466713843203,35,100,3487
synthetic,MAPE,34.27759110927582,35,100,3487
real+synthetic,R²,0.5488229393959045,35,100,3487
real+synthetic,MAE,1120.5401611328125,35,100,3487
real+synthetic,RMSE,1418.8671097040765,35,100,3487
real+synthetic,MAPE,43.166691064834595,35,100,3487
real,R²,0.4466628432273865,35,150,3487
real,MAE,1292.4429931640625,35,150,3487
real,RMSE,1571.3145770341469,35,150,3487
real,MAPE,34.270381927490234,35,150,3487
synthetic,R²,0.30355340242385864,35,150,3487
synthetic,MAE,1343.7362060546875,35,150,3487
synthetic,RMSE,1762.8368472436694,35,150,3487
synthetic,MAPE,35.76282858848572,35,150,3487
real+synthetic,R²,0.34994590282440186,35,150,3487
real+synthetic,MAE,1320.375244140625,35,150,3487
real+synthetic,RMSE,1703.1110504015878,35,150,3487
real+synthetic,MAPE,37.5692754983902,35,150,3487
real,R²,0.6217261552810669,35,100,3523
real,MAE,987.0728759765625,35,100,3523
real,RMSE,1299.1861875805178,35,100,3523
real,MAPE,36.69942915439606,35,100,3523
synthetic,R²,-0.4469088315963745,35,100,3523
synthetic,MAE,1725.8204345703125,35,100,3523
synthetic,RMSE,2540.907121482405,35,100,3523
synthetic,MAPE,44.233912229537964,35,100,3523
