record_type,run_section,artifact_name,metric_name,step_axis,step,value,value_type,status,source_file
log_point,strategy_tht_log,log,train_metric,epoch,1,13.024,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,1,12.4621,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,2,12.3762,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,2,12.1925,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,3,12.1756,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,3,12.032,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,4,12.0541,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,4,11.9516,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,5,11.9863,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,5,11.9082,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,6,11.9421,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,6,11.8692,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,7,11.9099,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,7,11.8568,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,8,11.885,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,8,11.8299,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,9,11.8651,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,9,11.8157,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,10,11.8488,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,10,11.8046,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,11,11.836,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,11,11.7863,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,12,11.8254,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,12,11.7876,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,13,11.8161,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,13,11.7805,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,14,11.8081,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,14,11.7706,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,15,11.8017,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,15,11.7699,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,16,11.7951,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,16,11.7666,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,17,11.7898,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,17,11.7627,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,18,11.7851,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,18,11.7545,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,19,11.7801,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,19,11.7567,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,20,11.7767,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,20,11.754,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,21,11.7727,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,21,11.7514,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,22,11.7695,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,22,11.7516,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,23,11.767,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,23,11.7475,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,24,11.7637,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,24,11.7473,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,25,11.7612,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,25,11.7432,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,26,11.7585,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,26,11.7424,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,27,11.7558,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,27,11.7409,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,28,11.7539,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,28,11.7432,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,29,11.7517,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,29,11.7394,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,train_metric,epoch,30,11.7502,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
log_point,strategy_tht_log,log,val_metric,epoch,30,11.7373,float,ok,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log
loss_point,strategy_tht_loss,loss,train_nll_total,epoch,1,13.024033546447754,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_h,epoch,1,3.064527750015259,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_o,epoch,1,3.8793299198150635,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_d,epoch,1,4.152364253997803,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_r,epoch,1,0.006088691763579845,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_passenger,epoch,1,0.8311333656311035,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_total_amount,epoch,1,1.0905920267105103,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_total,epoch,1,12.462056159973145,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_h,epoch,1,2.9895029067993164,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_o,epoch,1,3.786299705505371,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_d,epoch,1,3.9712467193603516,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_r,epoch,1,0.0004621068073902279,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_passenger,epoch,1,0.7568913102149963,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_total_amount,epoch,1,0.9576523900032043,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_total,epoch,2,12.376243591308594,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_h,epoch,2,2.9788591861724854,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_o,epoch,2,3.79990553855896,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_d,epoch,2,3.944856643676758,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_r,epoch,2,0.00019886373775079846,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_passenger,epoch,2,0.7770802974700928,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_total_amount,epoch,2,0.8753536343574524,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_total,epoch,2,12.192521095275879,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_h,epoch,2,2.9795281887054443,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_o,epoch,2,3.7832350730895996,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_d,epoch,2,3.906214952468872,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_r,epoch,2,-0.0010199379175901413,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_passenger,epoch,2,0.754029393196106,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_total_amount,epoch,2,0.7705397009849548,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_total,epoch,3,12.175604820251465,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_h,epoch,3,2.9752044677734375,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_o,epoch,3,3.7960638999938965,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_d,epoch,3,3.9068500995635986,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_r,epoch,3,-0.0005783244268968701,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_passenger,epoch,3,0.7746182084083557,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_total_amount,epoch,3,0.7234355211257935,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_total,epoch,3,12.032027244567871,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_h,epoch,3,2.9788479804992676,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_o,epoch,3,3.782822370529175,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_d,epoch,3,3.8843367099761963,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_r,epoch,3,-0.0015783478738740087,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_passenger,epoch,3,0.7529123425483704,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_total_amount,epoch,3,0.6346824765205383,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_total,epoch,4,12.054091453552246,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_h,epoch,4,2.974837303161621,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_o,epoch,4,3.7944042682647705,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_d,epoch,4,3.8901498317718506,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_r,epoch,4,-0.0012496460694819689,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_passenger,epoch,4,0.7732648253440857,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_total_amount,epoch,4,0.6226785182952881,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_total,epoch,4,11.951554298400879,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_h,epoch,4,2.9787182807922363,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_o,epoch,4,3.782661199569702,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_d,epoch,4,3.873507261276245,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_r,epoch,4,-0.001584453391842544,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_passenger,epoch,4,0.7521304488182068,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_total_amount,epoch,4,0.5661240816116333,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_total,epoch,5,11.986298561096191,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_h,epoch,5,2.9747495651245117,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_o,epoch,5,3.7933804988861084,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_d,epoch,5,3.8806424140930176,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_r,epoch,5,-0.0016436740988865495,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_passenger,epoch,5,0.7724459767341614,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_total_amount,epoch,5,0.5667172074317932,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_total,epoch,5,11.908161163330078,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_h,epoch,5,2.978644847869873,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_o,epoch,5,3.7817189693450928,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_d,epoch,5,3.8667707443237305,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_r,epoch,5,-0.0017224218463525176,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_passenger,epoch,5,0.7514452934265137,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_total_amount,epoch,5,0.5313038229942322,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_total,epoch,6,11.942058563232422,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_h,epoch,6,2.974719285964966,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_o,epoch,6,3.7926719188690186,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_d,epoch,6,3.8744537830352783,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_r,epoch,6,-0.001877147820778191,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_passenger,epoch,6,0.7717636227607727,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_total_amount,epoch,6,0.5303376317024231,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_total,epoch,6,11.86916446685791,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_h,epoch,6,2.9785594940185547,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_o,epoch,6,3.7826249599456787,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_d,epoch,6,3.862455368041992,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_r,epoch,6,-0.002298546489328146,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_passenger,epoch,6,0.7509356737136841,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_total_amount,epoch,6,0.4968912899494171,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_total,epoch,7,11.909850120544434,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_h,epoch,7,2.9747164249420166,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_o,epoch,7,3.792210817337036,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_d,epoch,7,3.8698573112487793,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_r,epoch,7,-0.002139484975486994,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_passenger,epoch,7,0.7711519598960876,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_total_amount,epoch,7,0.5040531158447266,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_total,epoch,7,11.856830596923828,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_h,epoch,7,2.9785518646240234,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_o,epoch,7,3.7820069789886475,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_d,epoch,7,3.858999013900757,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_r,epoch,7,-0.002425078535452485,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_passenger,epoch,7,0.7504934072494507,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_total_amount,epoch,7,0.48920342326164246,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_total,epoch,8,11.885003089904785,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_h,epoch,8,2.9747166633605957,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_o,epoch,8,3.7918550968170166,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_d,epoch,8,3.8660316467285156,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_r,epoch,8,-0.002186054131016135,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_passenger,epoch,8,0.7706294059753418,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,train_nll_total_amount,epoch,8,0.4839656949043274,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_total,epoch,8,11.829850196838379,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_h,epoch,8,2.978583812713623,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_o,epoch,8,3.782066583633423,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_d,epoch,8,3.856137990951538,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_r,epoch,8,-0.0019979255739599466,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_passenger,epoch,8,0.7501722574234009,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
loss_point,strategy_tht_loss,loss,val_nll_total_amount,epoch,8,0.4648893475532532,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/loss_tht_tripgen.csv
