step,tag,value
9,flow/layer_logdet_mean_1,-0.006992749869823456
9,flow/layer_logdet_std_1,0.08619175106287003
9,flow/layer_logdet_mean_0,0.0033513284288346767
9,flow/layer_logdet_std_0,0.10437749326229095
10,train/nll_total,11.848801612854004
10,train/nll_h,2.9747095108032227
10,train/nll_o,3.791261911392212
10,train/nll_d,3.860837936401367
10,train/nll_r,-0.002574558835476637
10,train/nll_passenger,0.7698293924331665
10,train/nll_total_amount,0.4547266662120819
10,val/nll_total,11.804609298706055
10,val/nll_h,2.9785714149475098
10,val/nll_o,3.782156229019165
10,val/nll_d,3.853114366531372
10,val/nll_r,-0.0022074992302805185
10,val/nll_passenger,0.7494546175003052
10,val/nll_total_amount,0.4435194134712219
10,train/grad_norm,1.400597468644178
10,train/param_norm,140.43419081758776
10,flow/layer_logdet_mean_4,0.010507224127650261
10,flow/layer_logdet_std_4,0.14831547439098358
10,flow/layer_logdet_mean_3,-0.0053034196607768536
10,flow/layer_logdet_std_3,0.06202992424368858
10,flow/layer_logdet_mean_2,-0.003030200023204088
10,flow/layer_logdet_std_2,0.06756652146577835
10,flow/layer_logdet_mean_1,-0.006498122122138739
10,flow/layer_logdet_std_1,0.08545602858066559
10,flow/layer_logdet_mean_0,0.00528724305331707
10,flow/layer_logdet_std_0,0.10801100730895996
10,metrics/n_real,5000.0
10,metrics/n_synth,5000.0
10,metrics/hour_of_day_jsd,0.001363090370907049
10,metrics/hour_of_day_chi2,0.011617822631172135
10,metrics/day_of_week_jsd,0.0
10,metrics/day_of_week_chi2,0.0
10,metrics/pickup_id_jsd,0.008788584235560507
10,metrics/pickup_id_chi2,2440000.037125056
10,metrics/dropoff_id_jsd,0.012373760310822844
10,metrics/dropoff_id_chi2,3400000.0648790803
10,metrics/od_jsd,0.18649824370360402
10,metrics/od_chi2,69800000.63716754
10,metrics/od_coverage_real,0.6066081569437274
10,metrics/od_coverage_synth,0.5872063968015993
10,metrics/od_unique_real,1937.0
10,metrics/od_unique_synth,2001.0
10,metrics/time_jsd,0.007198653644615607
10,metrics/time_chi2,360000.0602689799
10,metrics/time_coverage_real,0.9929577464788732
10,metrics/time_coverage_synth,0.9929577464788732
10,metrics/time_unique_real,142.0
10,metrics/time_unique_synth,142.0
10,metrics/joint_jsd,0.6591408536396216
10,metrics/joint_chi2,200640000.9531
10,metrics/joint_coverage_real,0.04867529266789895
10,metrics/joint_coverage_synth,0.04840686274509804
10,metrics/joint_unique_real,4869.0
10,metrics/joint_unique_synth,4896.0
10,metrics/joint_mode_dropping_ratio,0.9513247073321011
10,metrics/joint_invalid_ratio,0.9515931372549019
11,train/nll_total,11.836015701293945
11,train/nll_h,2.974702835083008
11,train/nll_o,3.7911274433135986
11,train/nll_d,3.858721971511841
11,train/nll_r,-0.0026552854105830193
11,train/nll_passenger,0.7694675922393799
11,train/nll_total_amount,0.4446530342102051
11,val/nll_total,11.786338806152344
11,val/nll_h,2.978605270385742
11,val/nll_o,3.7819793224334717
11,val/nll_d,3.8502840995788574
11,val/nll_r,-0.0026163908187299967
11,val/nll_passenger,0.7498454451560974
11,val/nll_total_amount,0.42824259400367737
11,train/grad_norm,1.2695318730420229
11,train/param_norm,142.86868943257593
11,flow/layer_logdet_mean_4,0.010763132944703102
11,flow/layer_logdet_std_4,0.14541089534759521
11,flow/layer_logdet_mean_3,-0.004525165539234877
11,flow/layer_logdet_std_3,0.05725269392132759
11,flow/layer_logdet_mean_2,-0.004020101390779018
11,flow/layer_logdet_std_2,0.06315287202596664
11,flow/layer_logdet_mean_1,-0.005474347621202469
11,flow/layer_logdet_std_1,0.08351704478263855
11,flow/layer_logdet_mean_0,0.005201698746532202
11,flow/layer_logdet_std_0,0.10424597561359406
12,train/nll_total,11.825421333312988
12,train/nll_h,2.9747185707092285
12,train/nll_o,3.790853977203369
12,train/nll_d,3.8571813106536865
12,train/nll_r,-0.0028211823664605618
12,train/nll_passenger,0.769202470779419
12,train/nll_total_amount,0.4362879991531372
12,val/nll_total,11.787630081176758
12,val/nll_h,2.978574514389038
12,val/nll_o,3.7815403938293457
12,val/nll_d,3.849168062210083
12,val/nll_r,-0.0030736771877855062
12,val/nll_passenger,0.7490381598472595
12,val/nll_total_amount,0.4323817491531372
12,train/grad_norm,1.2323239929830916
12,train/param_norm,145.1348093265071
12,flow/layer_logdet_mean_4,0.01157457660883665
12,flow/layer_logdet_std_4,0.15865546464920044
12,flow/layer_logdet_mean_3,-0.0041265650652348995
12,flow/layer_logdet_std_3,0.056559063494205475
12,flow/layer_logdet_mean_2,-0.002322578337043524
12,flow/layer_logdet_std_2,0.0651402547955513
12,flow/layer_logdet_mean_1,-0.007166963070631027
12,flow/layer_logdet_std_1,0.0942741259932518
12,flow/layer_logdet_mean_0,-0.00015245471149683
12,flow/layer_logdet_std_0,0.10548136383295059
13,train/nll_total,11.816064834594727
13,train/nll_h,2.97471022605896
13,train/nll_o,3.7907328605651855
13,train/nll_d,3.8555357456207275
13,train/nll_r,-0.002935322467237711
13,train/nll_passenger,0.768956184387207
13,train/nll_total_amount,0.4290713369846344
13,val/nll_total,11.780463218688965
13,val/nll_h,2.9785938262939453
13,val/nll_o,3.7815322875976562
13,val/nll_d,3.84826922416687
13,val/nll_r,-0.0032065289560705423
13,val/nll_passenger,0.7489959001541138
13,val/nll_total_amount,0.4262787401676178
13,train/grad_norm,1.966065619265303
13,train/param_norm,147.29047849411606
13,flow/layer_logdet_mean_4,0.012214602902531624
13,flow/layer_logdet_std_4,0.15757222473621368
13,flow/layer_logdet_mean_3,-0.0052698468789458275
13,flow/layer_logdet_std_3,0.06025896593928337
13,flow/layer_logdet_mean_2,-0.0011123786680400372
13,flow/layer_logdet_std_2,0.06481023877859116
13,flow/layer_logdet_mean_1,-0.006549335550516844
13,flow/layer_logdet_std_1,0.09402308613061905
13,flow/layer_logdet_mean_0,0.002250014804303646
13,flow/layer_logdet_std_0,0.10753302276134491
14,train/nll_total,11.808076858520508
14,train/nll_h,2.9747023582458496
14,train/nll_o,3.7905173301696777
14,train/nll_d,3.8538975715637207
14,train/nll_r,-0.0030184099450707436
14,train/nll_passenger,0.7687440514564514
14,train/nll_total_amount,0.4232332706451416
14,val/nll_total,11.7706298828125
14,val/nll_h,2.9785187244415283
14,val/nll_o,3.7821290493011475
14,val/nll_d,3.8469014167785645
14,val/nll_r,-0.002879402367398143
14,val/nll_passenger,0.7487568855285645
14,val/nll_total_amount,0.4172012507915497
14,train/grad_norm,1.200236921031933
14,train/param_norm,149.32881783247115
14,flow/layer_logdet_mean_4,0.012019788846373558
14,flow/layer_logdet_std_4,0.15410548448562622
14,flow/layer_logdet_mean_3,-0.00441282382234931
14,flow/layer_logdet_std_3,0.055656202137470245
14,flow/layer_logdet_mean_2,-0.001093883067369461
14,flow/layer_logdet_std_2,0.0588153600692749
14,flow/layer_logdet_mean_1,-0.003391775069758296
14,flow/layer_logdet_std_1,0.09050222486257553
14,flow/layer_logdet_mean_0,0.001998594729229808
14,flow/layer_logdet_std_0,0.12034697085618973
15,train/nll_total,11.801678657531738
15,train/nll_h,2.9747023582458496
15,train/nll_o,3.790426015853882
15,train/nll_d,3.8527679443359375
15,train/nll_r,-0.0030957551207393408
15,train/nll_passenger,0.7685014009475708
15,train/nll_total_amount,0.4183675944805145
15,val/nll_total,11.769929885864258
15,val/nll_h,2.9785540103912354
15,val/nll_o,3.7815582752227783
15,val/nll_d,3.845776319503784
15,val/nll_r,-0.0027966750785708427
15,val/nll_passenger,0.7487241625785828
15,val/nll_total_amount,0.41811349987983704
15,train/grad_norm,1.232655302918517
15,train/param_norm,151.29444270229035
15,flow/layer_logdet_mean_4,0.010742049664258957
15,flow/layer_logdet_std_4,0.14656096696853638
15,flow/layer_logdet_mean_3,-0.006252274848520756
15,flow/layer_logdet_std_3,0.0599171444773674
15,flow/layer_logdet_mean_2,-0.0017355997115373611
15,flow/layer_logdet_std_2,0.06042291969060898
15,flow/layer_logdet_mean_1,-0.005575654096901417
15,flow/layer_logdet_std_1,0.08961375802755356
15,flow/layer_logdet_mean_0,0.004707803949713707
15,flow/layer_logdet_std_0,0.11730456352233887
15,metrics/n_real,5000.0
15,metrics/n_synth,5000.0
15,metrics/hour_of_day_jsd,0.0014041098000866438
15,metrics/hour_of_day_chi2,0.011664077809743694
15,metrics/day_of_week_jsd,0.0
15,metrics/day_of_week_chi2,0.0
15,metrics/pickup_id_jsd,0.009189102202802639
15,metrics/pickup_id_chi2,2160000.0417488273
15,metrics/dropoff_id_jsd,0.010743274252667186
15,metrics/dropoff_id_chi2,3160000.0510461135
15,metrics/od_jsd,0.18353163053233693
15,metrics/od_chi2,69480000.64813423
15,metrics/od_coverage_real,0.6179659266907589
15,metrics/od_coverage_synth,0.6018099547511312
15,metrics/od_unique_real,1937.0
15,metrics/od_unique_synth,1989.0
15,metrics/time_jsd,0.007115634926301343
15,metrics/time_chi2,760000.0558285909
15,metrics/time_coverage_real,0.9788732394366197
15,metrics/time_coverage_synth,0.9928571428571429
15,metrics/time_unique_real,142.0
15,metrics/time_unique_synth,140.0
15,metrics/joint_jsd,0.6597110061919113
15,metrics/joint_chi2,200040000.9559
15,metrics/joint_coverage_real,0.04703224481413021
15,metrics/joint_coverage_synth,0.04707091469681398
15,metrics/joint_unique_real,4869.0
15,metrics/joint_unique_synth,4865.0
15,metrics/joint_mode_dropping_ratio,0.9529677551858697
15,metrics/joint_invalid_ratio,0.952929085303186
16,train/nll_total,11.795103073120117
16,train/nll_h,2.9747118949890137
16,train/nll_o,3.790348529815674
16,train/nll_d,3.851541757583618
16,train/nll_r,-0.003125174902379513
16,train/nll_passenger,0.7682726979255676
16,train/nll_total_amount,0.4133540987968445
16,val/nll_total,11.76662826538086
16,val/nll_h,2.978567361831665
16,val/nll_o,3.7820374965667725
16,val/nll_d,3.8451945781707764
16,val/nll_r,-0.0027415677905082703
16,val/nll_passenger,0.7484999895095825
16,val/nll_total_amount,0.4150714576244354
16,train/grad_norm,1.4283637719301225
16,train/param_norm,153.17885254586497
16,flow/layer_logdet_mean_4,0.010429119691252708
16,flow/layer_logdet_std_4,0.14976200461387634
16,flow/layer_logdet_mean_3,-0.007058258168399334
16,flow/layer_logdet_std_3,0.06094067171216011
16,flow/layer_logdet_mean_2,-0.0035744537599384785
16,flow/layer_logdet_std_2,0.0669550895690918
16,flow/layer_logdet_mean_1,-0.008413816802203655
16,flow/layer_logdet_std_1,0.09573014080524445
16,flow/layer_logdet_mean_0,0.004489447455853224
16,flow/layer_logdet_std_0,0.11649299412965775
17,train/nll_total,11.789790153503418
17,train/nll_h,2.9747073650360107
17,train/nll_o,3.790153741836548
17,train/nll_d,3.8503549098968506
17,train/nll_r,-0.0032676069531589746
17,train/nll_passenger,0.7679895162582397
17,train/nll_total_amount,0.40985414385795593
17,val/nll_total,11.76272964477539
17,val/nll_h,2.9785659313201904
17,val/nll_o,3.781862258911133
17,val/nll_d,3.8446645736694336
17,val/nll_r,-0.0031561139039695263
17,val/nll_passenger,0.7482362389564514
17,val/nll_total_amount,0.41255736351013184
17,train/grad_norm,1.2014490813885967
17,train/param_norm,154.99128970810867
17,flow/layer_logdet_mean_4,0.012289263308048248
17,flow/layer_logdet_std_4,0.14893046021461487
17,flow/layer_logdet_mean_3,-0.005340803414583206
17,flow/layer_logdet_std_3,0.06091178208589554
17,flow/layer_logdet_mean_2,-0.00163282360881567
17,flow/layer_logdet_std_2,0.06613229215145111
17,flow/layer_logdet_mean_1,-0.006148424930870533
17,flow/layer_logdet_std_1,0.09723478555679321
17,flow/layer_logdet_mean_0,0.002452306915074587
17,flow/layer_logdet_std_0,0.12266679853200912
18,train/nll_total,11.785131454467773
18,train/nll_h,2.974708318710327
18,train/nll_o,3.7901296615600586
18,train/nll_d,3.8496057987213135
18,train/nll_r,-0.0033409809693694115
18,train/nll_passenger,0.7679204344749451
18,train/nll_total_amount,0.4061107039451599
18,val/nll_total,11.754542350769043
18,val/nll_h,2.9785830974578857
18,val/nll_o,3.7817585468292236
18,val/nll_d,3.8440070152282715
18,val/nll_r,-0.002989906119182706
18,val/nll_passenger,0.7482826709747314
18,val/nll_total_amount,0.40489813685417175
18,train/grad_norm,1.2973330564526164
18,train/param_norm,156.75709578638757
18,flow/layer_logdet_mean_4,0.012226179242134094
18,flow/layer_logdet_std_4,0.1497405767440796
18,flow/layer_logdet_mean_3,-0.004829712212085724
18,flow/layer_logdet_std_3,0.05774910748004913
18,flow/layer_logdet_mean_2,-0.0017188356723636389
18,flow/layer_logdet_std_2,0.06829290091991425
18,flow/layer_logdet_mean_1,-0.005665213335305452
18,flow/layer_logdet_std_1,0.09441772848367691
18,flow/layer_logdet_mean_0,0.004148842301219702
18,flow/layer_logdet_std_0,0.12305795401334763
19,train/nll_total,11.780115127563477
19,train/nll_h,2.9747087955474854
19,train/nll_o,3.7900493144989014
19,train/nll_d,3.8484556674957275
19,train/nll_r,-0.003346686251461506
19,train/nll_passenger,0.7678097486495972
19,train/nll_total_amount,0.40244370698928833
19,val/nll_total,11.756669044494629
19,val/nll_h,2.9785568714141846
19,val/nll_o,3.781886100769043
19,val/nll_d,3.844298839569092
19,val/nll_r,-0.003253599628806114
19,val/nll_passenger,0.7481388449668884
19,val/nll_total_amount,0.4070432782173157
19,train/grad_norm,1.205155857256488
19,train/param_norm,158.45209131866076
19,flow/layer_logdet_mean_4,0.011743756942451
19,flow/layer_logdet_std_4,0.14707009494304657
19,flow/layer_logdet_mean_3,-0.005406287498772144
19,flow/layer_logdet_std_3,0.05973914638161659
19,flow/layer_logdet_mean_2,0.00021308544091880322
19,flow/layer_logdet_std_2,0.06544361263513565
19,flow/layer_logdet_mean_1,-0.003503089305013418
19,flow/layer_logdet_std_1,0.10104209184646606
19,flow/layer_logdet_mean_0,0.0027104285545647144
19,flow/layer_logdet_std_0,0.12539079785346985
20,train/nll_total,11.776721000671387
20,train/nll_h,2.974714517593384
20,train/nll_o,3.7899904251098633
20,train/nll_d,3.8477206230163574
20,train/nll_r,-0.0034852693788707256
20,train/nll_passenger,0.7675643563270569
20,train/nll_total_amount,0.40021950006484985
20,val/nll_total,11.754026412963867
20,val/nll_h,2.978605031967163
20,val/nll_o,3.78166127204895
20,val/nll_d,3.8433053493499756
20,val/nll_r,-0.0031848757062107325
20,val/nll_passenger,0.7480138540267944
20,val/nll_total_amount,0.405624121427536
20,train/grad_norm,1.4042591185677484
20,train/param_norm,160.12582483087792
20,flow/layer_logdet_mean_4,0.011390315368771553
20,flow/layer_logdet_std_4,0.14850226044654846
20,flow/layer_logdet_mean_3,-0.006482810713350773
20,flow/layer_logdet_std_3,0.06259173899888992
20,flow/layer_logdet_mean_2,0.0007111915037967265
20,flow/layer_logdet_std_2,0.06256218999624252
20,flow/layer_logdet_mean_1,-0.005432971753180027
20,flow/layer_logdet_std_1,0.10072933882474899
20,flow/layer_logdet_mean_0,0.0006420754361897707
20,flow/layer_logdet_std_0,0.12668561935424805
20,metrics/n_real,5000.0
20,metrics/n_synth,5000.0
20,metrics/hour_of_day_jsd,0.0010634095704118588
20,metrics/hour_of_day_chi2,0.008570683843415978
20,metrics/day_of_week_jsd,0.0
20,metrics/day_of_week_chi2,0.0
20,metrics/pickup_id_jsd,0.008867918506818121
20,metrics/pickup_id_chi2,3640000.034393708
20,metrics/dropoff_id_jsd,0.011496890275745466
20,metrics/dropoff_id_chi2,2680000.0707243592
20,metrics/od_jsd,0.18090234732097382
20,metrics/od_chi2,73600000.65947235
20,metrics/od_coverage_real,0.6205472379969025
20,metrics/od_coverage_synth,0.5912444663059518
20,metrics/od_unique_real,1937.0
20,metrics/od_unique_synth,2033.0
20,metrics/time_jsd,0.007090337266996196
20,metrics/time_chi2,160000.06119855907
20,metrics/time_coverage_real,0.9929577464788732
20,metrics/time_coverage_synth,0.986013986013986
20,metrics/time_unique_real,142.0
20,metrics/time_unique_synth,143.0
20,metrics/joint_jsd,0.659358865547565
20,metrics/joint_chi2,199960000.95593333
20,metrics/joint_coverage_real,0.04785376874101458
20,metrics/joint_coverage_synth,0.047609317531671434
20,metrics/joint_unique_real,4869.0
20,metrics/joint_unique_synth,4894.0
20,metrics/joint_mode_dropping_ratio,0.9521462312589855
20,metrics/joint_invalid_ratio,0.9523906824683286
21,train/nll_total,11.77269172668457
21,train/nll_h,2.9747047424316406
21,train/nll_o,3.789855718612671
21,train/nll_d,3.846912384033203
21,train/nll_r,-0.003567533800378442
21,train/nll_passenger,0.7673925161361694
21,train/nll_total_amount,0.39739325642585754
21,val/nll_total,11.751368522644043
21,val/nll_h,2.97868013381958
21,val/nll_o,3.7817182540893555
21,val/nll_d,3.842477560043335
21,val/nll_r,-0.0030668273102492094
21,val/nll_passenger,0.7476980686187744
21,val/nll_total_amount,0.4038635790348053
