record_type,metric_table,run_section,metric_key,value,value_type,source_file,status,section_type,split,row_index,category,feature,real_prob,synth_prob,abs_diff
section_metric,metrics,strategy_val,w1_tr_syn,1.2537860824,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,w1_te_syn,0.1076459239,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,g_tr_te,95.0762685783,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,g_tr_syn,93.863070903,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,g_te_syn,92.4945685534,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,cov_tr_te,96.889,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,cov_tr_syn,96.747,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,cov_te_syn,96.613,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,coverage_k,5.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,coverage_max_samples,100000.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,coverage_time_weight,1.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,coverage_space_weight,1.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,dcr_tr_syn_p05,0.1030132547,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,dcr_hold_syn_p05,0.1000086069,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,rdcr_p05,1.0300438921,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,dcr_alpha,0.05,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,dcr_max_samples,20000.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,dcr_chunk_size,1024.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,dcr_within_excludes_self,1.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,cov_tr_te_ext,96.66,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,cov_tr_syn_ext,96.196,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,cov_te_syn_ext,95.994,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,dcr_tr_syn_p005_ext,0.0720356703,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,dcr_hold_syn_p005_ext,0.0683547929,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,rdcr_p005_ext,1.0538495873,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,dcr_tr_syn_p01_ext,0.0981979594,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,dcr_hold_syn_p01_ext,0.0942906886,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,rdcr_p01_ext,1.0414385639,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,dcr_tr_syn_p05_ext,0.1902267486,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,dcr_hold_syn_p05_ext,0.1816420555,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,rdcr_p05_ext,1.047261594,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,passenger_count_jsd,5.44702e-05,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,passenger_count_chi2,0.000427539,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,total_amount_log1p_w1,0.030997841,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,total_amount_log1p_ks,0.0231277807,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,total_amount_log1p_quantile_mae,0.0483377322,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,total_amount_log1p_median_mae_by_hour,0.0213710139,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,total_amount_log1p_median_mae_by_passenger_count,0.4252576564,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,eval_split,val,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,n_train,3839929.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,n_eval,682599.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,best_val,11.7372751236,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,train_time_min,28.4010932612,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,sample_time_min,0.0141953332,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,total_time_min,28.4152885944,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,exact_match_rate_discrete,0.9371754134,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_val,exact_match_rate_with_r_rounded,0.2564126229,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_status,section,strategy_hold_vs_val_real,status,ok,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_hold_vs_val_real.json,ok,metric_json,,,,,,,
section_file_size_bytes,section,strategy_hold_vs_val_real,file.size_bytes,471,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_hold_vs_val_real.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_hold_vs_val_real,od_jsd,0.0090266553,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_hold_vs_val_real.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_hold_vs_val_real,od_chi2,19951.7909572768,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_hold_vs_val_real.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_hold_vs_val_real,od_coverage_real,0.6291529805,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_hold_vs_val_real.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_hold_vs_val_real,od_coverage_synth,0.7827951226,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_hold_vs_val_real.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_hold_vs_val_real,od_unique_real,18571.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_hold_vs_val_real.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_hold_vs_val_real,od_unique_synth,14926.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_hold_vs_val_real.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_hold_vs_val_real,joint_jsd,0.1545052644,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_hold_vs_val_real.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_hold_vs_val_real,joint_chi2,381467.5203130578,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_hold_vs_val_real.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_hold_vs_val_real,joint_coverage_real,0.5438644769,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_hold_vs_val_real.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_hold_vs_val_real,joint_coverage_synth,0.6857965004,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_hold_vs_val_real.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_hold_vs_val_real,joint_unique_real,297986.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_hold_vs_val_real.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_hold_vs_val_real,joint_unique_synth,236315.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_hold_vs_val_real.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_hold_vs_val_real,joint_mode_dropping_ratio,0.4561355231,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_hold_vs_val_real.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_hold_vs_val_real,joint_invalid_ratio,0.3142034996,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/metrics_hold_vs_val_real.json,ok,metric_json,,,,,,,
section_status,section,strategy_downstream_hold,status,ok,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_file_size_bytes,section,strategy_downstream_hold,file.size_bytes,1848,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,skipped_fare,False,bool,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,eval_split,hold,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,n_train_real,40000.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,n_eval_real,20000.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,n_synth,20000.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_tr.r2,0.6719712096,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_tr.r2_x100,67.1971209611,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_tr.mae,8.5731219724,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_tr.rmse,12.8516641638,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_te.r2,0.6680822367,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_te.r2_x100,66.8082236736,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_te.mae,8.9396313045,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_te.rmse,13.83068226,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_syn.r2,0.693675606,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_syn.r2_x100,69.3675605988,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_syn.mae,8.4818306791,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_syn.rmse,12.2267522227,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_tr.r2,0.6468164098,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_tr.r2_x100,64.6816409833,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_tr.mae,8.6203680473,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_tr.rmse,13.3353262552,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_te.r2,0.6669257199,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_te.r2_x100,66.6925719924,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_te.mae,8.8906655452,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_te.rmse,13.8547567585,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_syn.r2,0.7247251533,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_syn.r2_x100,72.4725153346,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_syn.mae,8.2720025164,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_syn.rmse,11.5905377133,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_tr_r2,0.6719712096,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_tr_r2_x100,67.1971209611,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_tr_mae,8.5731219724,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_tr_rmse,12.8516641638,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_te_r2,0.6680822367,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_te_r2_x100,66.8082236736,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_te_mae,8.9396313045,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_te_rmse,13.83068226,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_syn_r2,0.693675606,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_syn_r2_x100,69.3675605988,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_syn_mae,8.4818306791,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_tr_syn_rmse,12.2267522227,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_tr_r2,0.6468164098,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_tr_r2_x100,64.6816409833,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_tr_mae,8.6203680473,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_tr_rmse,13.3353262552,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_te_r2,0.6669257199,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_te_r2_x100,66.6925719924,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_te_mae,8.8906655452,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_te_rmse,13.8547567585,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_syn_r2,0.7247251533,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_syn_r2_x100,72.4725153346,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_syn_mae,8.2720025164,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_downstream_hold,dwn_fare_syn_syn_rmse,11.5905377133,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/downstream_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_status,section,strategy_downstream_val,status,missing,str,,missing,metric_json,,,,,,,
section_status,section,strategy_privacy_hold,status,ok,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_file_size_bytes,section,strategy_privacy_hold,file.size_bytes,772,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_hold,exact_match_rate_discrete,0.9366323282745415,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_hold,exact_match_rate_with_r_rounded,0.25827702640974387,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_hold,min_distance_quantiles.0.0,1.490133217885159e-05,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_hold,min_distance_quantiles.0.01,0.025799290761351585,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_hold,min_distance_quantiles.0.05,0.10149760842323304,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_hold,min_distance_quantiles.0.1,0.1571439176797867,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_hold,min_distance_quantiles.0.25,0.29338400065898895,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_hold,min_distance_quantiles.0.5,0.4880054146051407,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_hold,min_distance_quantiles.0.75,0.7995912134647369,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_hold,min_distance_quantiles.0.9,1.0535706639289857,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_hold,min_distance_quantiles.0.95,1.1117314159870149,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_hold,min_distance_quantiles.0.99,1.3265924108028389,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_hold,min_distance_quantiles.1.0,2.0057904720306396,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_hold,min_distance_summary.min,1.490133217885159e-05,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_hold,min_distance_summary.max,2.0057904720306396,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
